state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration_code,sample_duration,pollutant_standard,date_local,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,arithmetic_mean,first_max_value,first_max_hour,aqi,method_code,method,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 1997,2022-01-02,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.4,4.4,0,18.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 1997,2022-01-02,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.4,4.4,0,18.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,2022-01-05,Micrograms/cubic meter (LC),No Events,1,100.0,Y,7.5,7.5,0,31.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2006,2022-01-05,Micrograms/cubic meter (LC),No Events,1,100.0,Y,7.5,7.5,0,31.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2012,2022-01-05,Micrograms/cubic meter (LC),No Events,1,100.0,Y,7.5,7.5,0,31.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2012,2022-01-05,Micrograms/cubic meter (LC),No Events,1,100.0,Y,7.5,7.5,0,31.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 1997,2022-01-05,Micrograms/cubic meter (LC),No Events,1,100.0,Y,7.5,7.5,0,31.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 1997,2022-01-05,Micrograms/cubic meter (LC),No Events,1,100.0,Y,7.5,7.5,0,31.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,2022-01-08,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.1,6.1,0,25.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2006,2022-01-08,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.1,6.1,0,25.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2012,2022-01-08,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.1,6.1,0,25.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2012,2022-01-08,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.1,6.1,0,25.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 1997,2022-01-08,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.1,6.1,0,25.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 1997,2022-01-08,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.1,6.1,0,25.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,2022-01-11,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.2,6.2,0,26.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2006,2022-01-11,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.2,6.2,0,26.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2012,2022-01-11,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.2,6.2,0,26.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2012,2022-01-11,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.2,6.2,0,26.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 1997,2022-01-11,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.2,6.2,0,26.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 1997,2022-01-11,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.2,6.2,0,26.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,2022-01-14,Micrograms/cubic meter (LC),No Events,1,100.0,Y,11.2,11.2,0,47.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2006,2022-01-14,Micrograms/cubic meter (LC),No Events,1,100.0,Y,11.2,11.2,0,47.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2012,2022-01-14,Micrograms/cubic meter (LC),No Events,1,100.0,Y,11.2,11.2,0,47.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2012,2022-01-14,Micrograms/cubic meter (LC),No Events,1,100.0,Y,11.2,11.2,0,47.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 1997,2022-01-14,Micrograms/cubic meter (LC),No Events,1,100.0,Y,11.2,11.2,0,47.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 1997,2022-01-14,Micrograms/cubic meter (LC),No Events,1,100.0,Y,11.2,11.2,0,47.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,2022-01-17,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.7,3.7,0,15.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2006,2022-01-17,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.7,3.7,0,15.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2012,2022-01-17,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.7,3.7,0,15.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2012,2022-01-17,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.7,3.7,0,15.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 1997,2022-01-17,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.7,3.7,0,15.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 1997,2022-01-17,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.7,3.7,0,15.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,2022-01-20,Micrograms/cubic meter (LC),No Events,1,100.0,Y,7.5,7.5,0,31.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2006,2022-01-20,Micrograms/cubic meter (LC),No Events,1,100.0,Y,7.5,7.5,0,31.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2012,2022-01-20,Micrograms/cubic meter (LC),No Events,1,100.0,Y,7.5,7.5,0,31.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2012,2022-01-20,Micrograms/cubic meter (LC),No Events,1,100.0,Y,7.5,7.5,0,31.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 1997,2022-01-20,Micrograms/cubic meter (LC),No Events,1,100.0,Y,7.5,7.5,0,31.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 1997,2022-01-20,Micrograms/cubic meter (LC),No Events,1,100.0,Y,7.5,7.5,0,31.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,2022-01-23,Micrograms/cubic meter (LC),No Events,1,100.0,Y,12.2,12.2,0,51.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2006,2022-01-23,Micrograms/cubic meter (LC),No Events,1,100.0,Y,12.2,12.2,0,51.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2012,2022-01-23,Micrograms/cubic meter (LC),No Events,1,100.0,Y,12.2,12.2,0,51.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2012,2022-01-23,Micrograms/cubic meter (LC),No Events,1,100.0,Y,12.2,12.2,0,51.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 1997,2022-01-23,Micrograms/cubic meter (LC),No Events,1,100.0,Y,12.2,12.2,0,51.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 1997,2022-01-23,Micrograms/cubic meter (LC),No Events,1,100.0,Y,12.2,12.2,0,51.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,2022-01-26,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.8,3.8,0,16.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2006,2022-01-26,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.8,3.8,0,16.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2012,2022-01-26,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.8,3.8,0,16.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2012,2022-01-26,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.8,3.8,0,16.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 1997,2022-01-26,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.8,3.8,0,16.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 1997,2022-01-26,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.8,3.8,0,16.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,2022-01-29,Micrograms/cubic meter (LC),No Events,1,100.0,Y,7.4,7.4,0,31.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2006,2022-01-29,Micrograms/cubic meter (LC),No Events,1,100.0,Y,7.4,7.4,0,31.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2012,2022-01-29,Micrograms/cubic meter (LC),No Events,1,100.0,Y,7.4,7.4,0,31.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2012,2022-01-29,Micrograms/cubic meter (LC),No Events,1,100.0,Y,7.4,7.4,0,31.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 1997,2022-01-29,Micrograms/cubic meter (LC),No Events,1,100.0,Y,7.4,7.4,0,31.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 1997,2022-01-29,Micrograms/cubic meter (LC),No Events,1,100.0,Y,7.4,7.4,0,31.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,081,0125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,2022-02-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,12.2,12.2,0,51.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
